Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail,final_score,Current Run Rate,Remaining Overs
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,12,9,62,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.166666666666667,38
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,13,5,67,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.153846153846154,37
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,14,5,72,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.142857142857143,36
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,15,6,78,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.2,35
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,16,3,81,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0625,34
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,17,3,84,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.9411764705882355,33
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,18,6,90,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0,32
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,19,8,98,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.157894736842105,31
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,20,3,101,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.05,30
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,21,5,106,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0476190476190474,29
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,22,15,121,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.5,28
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,23,11,132,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.739130434782608,27
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,24,3,135,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.625,26
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,25,8,143,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.72,25
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,26,5,148,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.6923076923076925,24
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,27,7,155,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.7407407407407405,23
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,28,3,158,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.642857142857143,22
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,29,2,160,1,4,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.517241379310345,21
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,30,10,170,0,4,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.666666666666667,20
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,31,7,177,0,4,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.709677419354839,19
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,32,11,188,2,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.875,18
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,33,0,188,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.696969696969697,17
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,34,6,194,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.705882352941177,16
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,35,2,196,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.6,15
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,36,3,199,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.527777777777778,14
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,37,5,204,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.513513513513513,13
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,38,6,210,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.526315789473684,12
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,39,9,219,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.615384615384615,11
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,40,8,227,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.675,10
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,41,6,233,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.682926829268292,9
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,42,11,244,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.809523809523809,8
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,43,6,250,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.813953488372093,7
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,44,2,252,2,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.7272727272727275,6
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,45,6,258,0,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.733333333333333,5
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,46,8,266,0,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.782608695652174,4
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,47,1,267,1,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.680851063829787,3
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,48,7,274,0,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.708333333333333,2
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,49,12,286,1,10,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.836734693877551,1
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,1,4,4,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.0,49
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,2,4,8,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.0,48
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,3,7,15,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0,47
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,4,5,20,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0,46
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,5,8,28,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.6,45
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,6,0,28,1,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.666666666666667,44
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,7,2,30,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.285714285714286,43
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,8,4,34,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.25,42
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,9,6,40,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.444444444444445,41
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,10,7,47,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.7,40
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,11,3,50,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.545454545454546,39
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,12,2,52,1,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.333333333333333,38
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,13,2,54,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.153846153846154,37
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,14,4,58,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.142857142857143,36
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,15,2,60,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.0,35
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,16,10,70,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.375,34
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,17,10,80,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.705882352941177,33
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,18,5,85,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.722222222222222,32
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,19,3,88,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.631578947368421,31
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,20,10,98,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.9,30
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,21,6,104,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.9523809523809526,29
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,22,4,108,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.909090909090909,28
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,23,6,114,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.956521739130435,27
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,24,6,120,1,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0,26
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,25,5,125,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0,25
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,26,4,129,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.961538461538462,24
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,27,4,133,2,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.925925925925926,23
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,28,4,137,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.892857142857143,22
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,29,9,146,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0344827586206895,21
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,30,4,150,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0,20
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,31,2,152,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.903225806451613,19
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,32,6,158,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.9375,18
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,33,5,163,1,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.9393939393939394,17
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,34,2,165,1,7,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.852941176470588,16
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,35,9,174,0,7,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.9714285714285715,15
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,36,2,176,1,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.888888888888889,14
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,37,8,184,0,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.972972972972973,13
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,38,2,186,1,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.894736842105263,12
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,39,5,191,0,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,4.897435897435898,11
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,40,11,202,0,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.05,10
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,41,3,205,1,10,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup",286,5.0,9
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,1,3,3,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,3.0,49
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,2,8,11,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.5,48
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,3,5,16,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.333333333333333,47
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,4,4,20,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.0,46
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,5,7,27,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.4,45
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,6,5,32,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.333333333333333,44
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,7,7,39,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.571428571428571,43
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,8,8,47,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.875,42
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,9,1,48,1,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.333333333333333,41
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,10,2,50,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.0,40
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,11,8,58,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.2727272727272725,39
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,12,3,61,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.083333333333333,38
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,13,9,70,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.384615384615385,37
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,14,4,74,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.285714285714286,36
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,15,9,83,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.533333333333333,35
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,16,1,84,1,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.25,34
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,17,2,86,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,5.0588235294117645,33
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,18,2,88,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup",156,4.888888888888889,32
