Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,20,3,101,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,21,5,106,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,22,15,121,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,23,11,132,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,24,3,135,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,25,8,143,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,26,5,148,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,27,7,155,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,28,3,158,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,29,2,160,1,4,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,30,10,170,0,4,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,31,7,177,0,4,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,32,11,188,2,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,33,0,188,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,34,6,194,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,35,2,196,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,36,3,199,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,37,5,204,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,38,6,210,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,39,9,219,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,40,8,227,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,41,6,233,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,42,11,244,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,43,6,250,0,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,44,2,252,2,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,45,6,258,0,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,46,8,266,0,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,47,1,267,1,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,48,7,274,0,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,PAK,NED,49,12,286,1,10,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,1,4,4,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,2,4,8,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,3,7,15,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,4,5,20,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,5,8,28,0,0,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,6,0,28,1,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,7,2,30,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,8,4,34,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,9,6,40,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,10,7,47,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,11,3,50,0,1,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,12,2,52,1,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,13,2,54,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,14,4,58,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,15,2,60,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,16,10,70,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,17,10,80,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,18,5,85,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,19,3,88,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,20,10,98,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,21,6,104,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,22,4,108,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,23,6,114,0,2,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,24,6,120,1,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,25,5,125,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,26,4,129,0,3,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,27,4,133,2,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,28,4,137,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,29,9,146,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,30,4,150,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,31,2,152,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,32,6,158,0,5,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,33,5,163,1,6,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,34,2,165,1,7,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,35,9,174,0,7,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,36,2,176,1,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,37,8,184,0,8,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,38,2,186,1,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,39,5,191,0,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,40,11,202,0,9,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,2nd Match (D/N), Hyderabad,October 06 2023,Pakistan ,PAK,NED,286,10,205,10,NED,PAK,41,3,205,1,10,Pakistan won by 81 runs,"2nd Match (D/N), Hyderabad, October 06, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,1,3,3,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,2,8,11,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,3,5,16,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,4,4,20,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,5,7,27,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,6,5,32,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,7,7,39,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,8,8,47,0,0,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,9,1,48,1,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,10,2,50,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,11,8,58,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,12,3,61,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,13,9,70,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,14,4,74,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,15,9,83,0,1,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,16,1,84,1,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,17,2,86,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,18,2,88,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,19,0,88,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,20,8,96,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,21,1,97,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,22,7,104,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,23,2,106,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,24,6,112,0,2,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,25,0,112,1,3,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,26,0,112,1,4,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,27,5,117,0,4,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,28,4,121,0,4,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,29,2,123,1,5,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,30,3,126,1,6,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,31,10,136,0,6,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,32,6,142,0,6,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,33,3,145,0,6,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,34,5,150,0,6,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,35,6,156,1,7,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
2023,3rd Match, Dharamsala,October 07 2023,Bangladesh ,AFG,BAN,156,10,158,4,AFG,BAN,36,0,156,1,8,Bangladesh won by 6 wickets (with 92 balls remaining),"3rd Match, Dharamsala, October 07, 2023,
ICC Cricket World Cup"
